State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Tamil Nadu,SIVAGANGA,2002,Whole Year ,Pome Fruit,239,1250
Tamil Nadu,SIVAGANGA,2002,Whole Year ,Pome Granet,5,0
Tamil Nadu,SIVAGANGA,2002,Whole Year ,Pump Kin,1,0
Tamil Nadu,SIVAGANGA,2002,Whole Year ,Redish,1,0
Tamil Nadu,SIVAGANGA,2002,Whole Year ,Snak Guard,1,0
Tamil Nadu,SIVAGANGA,2002,Whole Year ,Sugarcane,5039,462780
Tamil Nadu,SIVAGANGA,2002,Whole Year ,Sweet potato,5,68
Tamil Nadu,SIVAGANGA,2002,Whole Year ,Tomato,13,160
Tamil Nadu,SIVAGANGA,2002,Whole Year ,Turmeric,1,4
Tamil Nadu,SIVAGANGA,2002,Whole Year ,Water Melon,3,0
Tamil Nadu,SIVAGANGA,2003,Kharif     ,Arhar/Tur,267,163
Tamil Nadu,SIVAGANGA,2003,Kharif     ,Bajra,34,44
Tamil Nadu,SIVAGANGA,2003,Kharif     ,Cotton(lint),1169,690
Tamil Nadu,SIVAGANGA,2003,Kharif     ,Groundnut,7706,10613
Tamil Nadu,SIVAGANGA,2003,Kharif     ,Horse-gram,161,43
Tamil Nadu,SIVAGANGA,2003,Kharif     ,Jowar,255,157
Tamil Nadu,SIVAGANGA,2003,Kharif     ,Korra,1,1
Tamil Nadu,SIVAGANGA,2003,Kharif     ,Maize,7,14
Tamil Nadu,SIVAGANGA,2003,Kharif     ,Moong(Green Gram),107,45
Tamil Nadu,SIVAGANGA,2003,Kharif     ,Other Kharif pulses,711,128
Tamil Nadu,SIVAGANGA,2003,Kharif     ,Ragi,376,616
Tamil Nadu,SIVAGANGA,2003,Kharif     ,Rice,71955,49833
Tamil Nadu,SIVAGANGA,2003,Kharif     ,Sesamum,182,58
Tamil Nadu,SIVAGANGA,2003,Kharif     ,Small millets,56,796
Tamil Nadu,SIVAGANGA,2003,Kharif     ,Urad,396,162
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Ash Gourd,1,0
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Banana,678,23984
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Beans & Mutter(Vegetable),1,0
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Ber,8,0
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Bhindi,37,259
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Bitter Gourd,2,0
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Brinjal,64,715
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Cashewnut,5568,1416
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Citrus Fruit,29,30
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Coconut ,6065,70100
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Coriander,12,3
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Cucumber,10,0
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Drum Stick,2,0
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Dry chillies,5178,168
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Garlic,1,6
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Jack Fruit,37,357
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Lab-Lab,2,0
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Mango,1325,5505
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Onion,27,243
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Orange,1,2
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Other Citrus Fruit,216,0
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Other Fresh Fruits,101,0
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Other Vegetables,7,0
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Pome Fruit,247,1734
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Pome Granet,7,0
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Snak Guard,2,0
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Sugarcane,3357,341335
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Sweet potato,9,130
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Tapioca,14,472
Tamil Nadu,SIVAGANGA,2003,Whole Year ,Tomato,24,244
Tamil Nadu,SIVAGANGA,2004,Kharif     ,Arhar/Tur,265,177
Tamil Nadu,SIVAGANGA,2004,Kharif     ,Bajra,57,123
Tamil Nadu,SIVAGANGA,2004,Kharif     ,Castor seed,8,2
Tamil Nadu,SIVAGANGA,2004,Kharif     ,Cotton(lint),489,576
Tamil Nadu,SIVAGANGA,2004,Kharif     ,Groundnut,7295,10319
Tamil Nadu,SIVAGANGA,2004,Kharif     ,Horse-gram,6,2
Tamil Nadu,SIVAGANGA,2004,Kharif     ,Jowar,247,189
Tamil Nadu,SIVAGANGA,2004,Kharif     ,Maize,2,4
Tamil Nadu,SIVAGANGA,2004,Kharif     ,Moong(Green Gram),99,39
Tamil Nadu,SIVAGANGA,2004,Kharif     ,Other Kharif pulses,565,102
Tamil Nadu,SIVAGANGA,2004,Kharif     ,Ragi,706,1146
Tamil Nadu,SIVAGANGA,2004,Kharif     ,Rice,85141,179535
Tamil Nadu,SIVAGANGA,2004,Kharif     ,Sesamum,216,70
Tamil Nadu,SIVAGANGA,2004,Kharif     ,Small millets,14,8
Tamil Nadu,SIVAGANGA,2004,Kharif     ,Sunflower,33,35
Tamil Nadu,SIVAGANGA,2004,Kharif     ,Urad,418,153
Tamil Nadu,SIVAGANGA,2004,Whole Year ,Banana,990,42052
Tamil Nadu,SIVAGANGA,2004,Whole Year ,Cashewnut,4770,1999
Tamil Nadu,SIVAGANGA,2004,Whole Year ,Coconut ,5938,94700
Tamil Nadu,SIVAGANGA,2004,Whole Year ,Coriander,27,12
Tamil Nadu,SIVAGANGA,2004,Whole Year ,Dry chillies,4788,7445
Tamil Nadu,SIVAGANGA,2004,Whole Year ,Onion,29,281
Tamil Nadu,SIVAGANGA,2004,Whole Year ,Sugarcane,2248,195502
Tamil Nadu,SIVAGANGA,2004,Whole Year ,Sweet potato,5,76
Tamil Nadu,SIVAGANGA,2004,Whole Year ,Tapioca,26,1073
Tamil Nadu,SIVAGANGA,2004,Whole Year ,Turmeric,28,153
Tamil Nadu,SIVAGANGA,2005,Kharif     ,Arhar/Tur,150,81
Tamil Nadu,SIVAGANGA,2005,Kharif     ,Bajra,50,101
Tamil Nadu,SIVAGANGA,2005,Kharif     ,Castor seed,1,
Tamil Nadu,SIVAGANGA,2005,Kharif     ,Cotton(lint),284,447
Tamil Nadu,SIVAGANGA,2005,Kharif     ,Groundnut,6409,11622
Tamil Nadu,SIVAGANGA,2005,Kharif     ,Horse-gram,35,13
Tamil Nadu,SIVAGANGA,2005,Kharif     ,Jowar,158,139
Tamil Nadu,SIVAGANGA,2005,Kharif     ,Moong(Green Gram),108,36
Tamil Nadu,SIVAGANGA,2005,Kharif     ,Niger seed,3,
Tamil Nadu,SIVAGANGA,2005,Kharif     ,Other Kharif pulses,341,102
Tamil Nadu,SIVAGANGA,2005,Kharif     ,Ragi,241,368
Tamil Nadu,SIVAGANGA,2005,Kharif     ,Rice,89924,192738
Tamil Nadu,SIVAGANGA,2005,Kharif     ,Sesamum,114,43
Tamil Nadu,SIVAGANGA,2005,Kharif     ,Small millets,9,5
Tamil Nadu,SIVAGANGA,2005,Kharif     ,Sunflower,13,16
Tamil Nadu,SIVAGANGA,2005,Kharif     ,Urad,262,86
Tamil Nadu,SIVAGANGA,2005,Whole Year ,Banana,936,45962
Tamil Nadu,SIVAGANGA,2005,Whole Year ,Cashewnut,4600,1776
Tamil Nadu,SIVAGANGA,2005,Whole Year ,Coconut ,5852,456
Tamil Nadu,SIVAGANGA,2005,Whole Year ,Coriander,11,3
Tamil Nadu,SIVAGANGA,2005,Whole Year ,Dry chillies,3371,3248
Tamil Nadu,SIVAGANGA,2005,Whole Year ,Onion,26,208
Tamil Nadu,SIVAGANGA,2005,Whole Year ,Sugarcane,3995,381890
Tamil Nadu,SIVAGANGA,2005,Whole Year ,Sweet potato,1,21
Tamil Nadu,SIVAGANGA,2005,Whole Year ,Tapioca,10,382
Tamil Nadu,SIVAGANGA,2005,Whole Year ,Turmeric,2,11
Tamil Nadu,SIVAGANGA,2006,Kharif     ,Rice,81385,109450
Tamil Nadu,SIVAGANGA,2006,Kharif     ,Small millets,15,9
Tamil Nadu,SIVAGANGA,2006,Whole Year ,Arhar/Tur,110,81
Tamil Nadu,SIVAGANGA,2006,Whole Year ,Bajra,4,6
Tamil Nadu,SIVAGANGA,2006,Whole Year ,Banana,624,33436
Tamil Nadu,SIVAGANGA,2006,Whole Year ,Cashewnut,4829,771
Tamil Nadu,SIVAGANGA,2006,Whole Year ,Castor seed,2,1
Tamil Nadu,SIVAGANGA,2006,Whole Year ,Coconut ,5674,734
Tamil Nadu,SIVAGANGA,2006,Whole Year ,Coriander,1,
Tamil Nadu,SIVAGANGA,2006,Whole Year ,Cotton(lint),133,309
Tamil Nadu,SIVAGANGA,2006,Whole Year ,Dry chillies,3831,1905
Tamil Nadu,SIVAGANGA,2006,Whole Year ,Groundnut,4943,6059
Tamil Nadu,SIVAGANGA,2006,Whole Year ,Horse-gram,48,28
Tamil Nadu,SIVAGANGA,2006,Whole Year ,Jowar,72,73
Tamil Nadu,SIVAGANGA,2006,Whole Year ,Maize,2,11
Tamil Nadu,SIVAGANGA,2006,Whole Year ,Moong(Green Gram),138,80
Tamil Nadu,SIVAGANGA,2006,Whole Year ,Onion,13,114
Tamil Nadu,SIVAGANGA,2006,Whole Year ,Ragi,131,204
Tamil Nadu,SIVAGANGA,2006,Whole Year ,Sesamum,101,47
Tamil Nadu,SIVAGANGA,2006,Whole Year ,Sugarcane,6090,646186
Tamil Nadu,SIVAGANGA,2006,Whole Year ,Sunflower,1,2
Tamil Nadu,SIVAGANGA,2006,Whole Year ,Sweet potato,1,17
Tamil Nadu,SIVAGANGA,2006,Whole Year ,Tapioca,3,121
Tamil Nadu,SIVAGANGA,2006,Whole Year ,Turmeric,2,11
Tamil Nadu,SIVAGANGA,2006,Whole Year ,Urad,326,186
Tamil Nadu,SIVAGANGA,2007,Kharif     ,Rice,76733,78939
Tamil Nadu,SIVAGANGA,2007,Kharif     ,Small millets,33,21
Tamil Nadu,SIVAGANGA,2007,Whole Year ,Arhar/Tur,120,84
Tamil Nadu,SIVAGANGA,2007,Whole Year ,Bajra,4,5
Tamil Nadu,SIVAGANGA,2007,Whole Year ,Banana,666,31795
Tamil Nadu,SIVAGANGA,2007,Whole Year ,Cashewnut,4637,908
Tamil Nadu,SIVAGANGA,2007,Whole Year ,Coconut ,6167,577
Tamil Nadu,SIVAGANGA,2007,Whole Year ,Coriander,8,4
Tamil Nadu,SIVAGANGA,2007,Whole Year ,Cotton(lint),893,1027
Tamil Nadu,SIVAGANGA,2007,Whole Year ,Dry chillies,4564,2028
Tamil Nadu,SIVAGANGA,2007,Whole Year ,Groundnut,5212,4370
Tamil Nadu,SIVAGANGA,2007,Whole Year ,Horse-gram,61,27
Tamil Nadu,SIVAGANGA,2007,Whole Year ,Jowar,85,74
Tamil Nadu,SIVAGANGA,2007,Whole Year ,Maize,6,15
Tamil Nadu,SIVAGANGA,2007,Whole Year ,Moong(Green Gram),52,15
Tamil Nadu,SIVAGANGA,2007,Whole Year ,Onion,6,58
Tamil Nadu,SIVAGANGA,2007,Whole Year ,Ragi,108,210
Tamil Nadu,SIVAGANGA,2007,Whole Year ,Sesamum,1520,630
Tamil Nadu,SIVAGANGA,2007,Whole Year ,Small millets,33,21
Tamil Nadu,SIVAGANGA,2007,Whole Year ,Sugarcane,5992,602226
Tamil Nadu,SIVAGANGA,2007,Whole Year ,Sunflower,21,33
Tamil Nadu,SIVAGANGA,2007,Whole Year ,Tapioca,3,127
Tamil Nadu,SIVAGANGA,2007,Whole Year ,Turmeric,1,5
Tamil Nadu,SIVAGANGA,2007,Whole Year ,Urad,545,142
Tamil Nadu,SIVAGANGA,2008,Kharif     ,Rice,80833,132139
Tamil Nadu,SIVAGANGA,2008,Kharif     ,Small millets,1007,10
Tamil Nadu,SIVAGANGA,2008,Whole Year ,Arhar/Tur,82,50
Tamil Nadu,SIVAGANGA,2008,Whole Year ,Bajra,6,14
Tamil Nadu,SIVAGANGA,2008,Whole Year ,Banana,735,32673
Tamil Nadu,SIVAGANGA,2008,Whole Year ,Cashewnut,4617,1002
Tamil Nadu,SIVAGANGA,2008,Whole Year ,Castor seed,50,16
Tamil Nadu,SIVAGANGA,2008,Whole Year ,Coconut ,6317,859000
Tamil Nadu,SIVAGANGA,2008,Whole Year ,Coriander,10,3
Tamil Nadu,SIVAGANGA,2008,Whole Year ,Cotton(lint),253,520
Tamil Nadu,SIVAGANGA,2008,Whole Year ,Dry chillies,4652,3615
Tamil Nadu,SIVAGANGA,2008,Whole Year ,Gram,4,1
Tamil Nadu,SIVAGANGA,2008,Whole Year ,Groundnut,4126,6066
Tamil Nadu,SIVAGANGA,2008,Whole Year ,Horse-gram,45,21
Tamil Nadu,SIVAGANGA,2008,Whole Year ,Jowar,58,77
Tamil Nadu,SIVAGANGA,2008,Whole Year ,Maize,4,15
Tamil Nadu,SIVAGANGA,2008,Whole Year ,Moong(Green Gram),45,10
Tamil Nadu,SIVAGANGA,2008,Whole Year ,Onion,18,161
Tamil Nadu,SIVAGANGA,2008,Whole Year ,Ragi,54,107
Tamil Nadu,SIVAGANGA,2008,Whole Year ,Sesamum,147,63
Tamil Nadu,SIVAGANGA,2008,Whole Year ,Small millets,15,10
Tamil Nadu,SIVAGANGA,2008,Whole Year ,Sugarcane,5298,586637
Tamil Nadu,SIVAGANGA,2008,Whole Year ,Tapioca,3,109
Tamil Nadu,SIVAGANGA,2008,Whole Year ,Urad,292,92
Tamil Nadu,SIVAGANGA,2009,Kharif     ,Rice,77332,138095
Tamil Nadu,SIVAGANGA,2009,Kharif     ,Small millets,18,16
Tamil Nadu,SIVAGANGA,2009,Whole Year ,Arhar/Tur,84,64
Tamil Nadu,SIVAGANGA,2009,Whole Year ,Bajra,78,109
Tamil Nadu,SIVAGANGA,2009,Whole Year ,Banana,919,39513
Tamil Nadu,SIVAGANGA,2009,Whole Year ,Cashewnut,4776,1295
Tamil Nadu,SIVAGANGA,2009,Whole Year ,Castor seed,10,3
Tamil Nadu,SIVAGANGA,2009,Whole Year ,Coconut ,6396,71700
Tamil Nadu,SIVAGANGA,2009,Whole Year ,Coriander,1,
Tamil Nadu,SIVAGANGA,2009,Whole Year ,Cotton(lint),208,359
Tamil Nadu,SIVAGANGA,2009,Whole Year ,Dry chillies,4762,5294
Tamil Nadu,SIVAGANGA,2009,Whole Year ,Gram,1,
Tamil Nadu,SIVAGANGA,2009,Whole Year ,Groundnut,3729,3392
Tamil Nadu,SIVAGANGA,2009,Whole Year ,Horse-gram,62,29
Tamil Nadu,SIVAGANGA,2009,Whole Year ,Jowar,94,95
Tamil Nadu,SIVAGANGA,2009,Whole Year ,Maize,67,241
Tamil Nadu,SIVAGANGA,2009,Whole Year ,Moong(Green Gram),20,7
Tamil Nadu,SIVAGANGA,2009,Whole Year ,Onion,18,176
Tamil Nadu,SIVAGANGA,2009,Whole Year ,Ragi,61,131
Tamil Nadu,SIVAGANGA,2009,Whole Year ,Sesamum,153,29
Tamil Nadu,SIVAGANGA,2009,Whole Year ,Sugarcane,4980,487427
Tamil Nadu,SIVAGANGA,2009,Whole Year ,Sunflower,2,3
Tamil Nadu,SIVAGANGA,2009,Whole Year ,Sweet potato,4,59
Tamil Nadu,SIVAGANGA,2009,Whole Year ,Urad,280,106
Tamil Nadu,SIVAGANGA,2010,Kharif     ,Arhar/Tur,116,77
Tamil Nadu,SIVAGANGA,2010,Kharif     ,Castor seed,5,5
Tamil Nadu,SIVAGANGA,2010,Kharif     ,Cotton(lint),132,317
Tamil Nadu,SIVAGANGA,2010,Kharif     ,Groundnut,4012,4757
Tamil Nadu,SIVAGANGA,2010,Kharif     ,Horse-gram,34,19
Tamil Nadu,SIVAGANGA,2010,Kharif     ,Maize,1,5
Tamil Nadu,SIVAGANGA,2010,Kharif     ,Moong(Green Gram),22,12
Tamil Nadu,SIVAGANGA,2010,Kharif     ,Ragi,62,191
Tamil Nadu,SIVAGANGA,2010,Kharif     ,Rice,83927,188417
Tamil Nadu,SIVAGANGA,2010,Kharif     ,Sunflower,3,4
Tamil Nadu,SIVAGANGA,2010,Kharif     ,Urad,305,146
Tamil Nadu,SIVAGANGA,2010,Rabi       ,Gram,12,3
Tamil Nadu,SIVAGANGA,2010,Whole Year ,Sugarcane,5219,456131
Tamil Nadu,SIVAGANGA,2011,Kharif     ,Bajra,3,7
Tamil Nadu,SIVAGANGA,2011,Kharif     ,Cotton(lint),95,271
Tamil Nadu,SIVAGANGA,2011,Kharif     ,Groundnut,4399,9872
Tamil Nadu,SIVAGANGA,2011,Kharif     ,Jowar,76,83
Tamil Nadu,SIVAGANGA,2011,Kharif     ,Maize,151,858
Tamil Nadu,SIVAGANGA,2011,Kharif     ,Ragi,45,119
Tamil Nadu,SIVAGANGA,2011,Kharif     ,Rice,83781,310176
Tamil Nadu,SIVAGANGA,2011,Rabi       ,Cotton(lint),166,457
Tamil Nadu,SIVAGANGA,2011,Rabi       ,Groundnut,1788,6707
Tamil Nadu,SIVAGANGA,2011,Rabi       ,Jowar,17,28
Tamil Nadu,SIVAGANGA,2011,Rabi       ,Maize,4,27
Tamil Nadu,SIVAGANGA,2011,Rabi       ,Ragi,18,56
Tamil Nadu,SIVAGANGA,2011,Whole Year ,Arhar/Tur,240,209
Tamil Nadu,SIVAGANGA,2011,Whole Year ,Banana,1025,44787
Tamil Nadu,SIVAGANGA,2011,Whole Year ,Cashewnut,3752,1035
Tamil Nadu,SIVAGANGA,2011,Whole Year ,Castor seed,6,2
Tamil Nadu,SIVAGANGA,2011,Whole Year ,Coconut ,6731,75200000
Tamil Nadu,SIVAGANGA,2011,Whole Year ,Coriander,7,3
Tamil Nadu,SIVAGANGA,2011,Whole Year ,Dry chillies,4064,869
Tamil Nadu,SIVAGANGA,2011,Whole Year ,Horse-gram,41,22
Tamil Nadu,SIVAGANGA,2011,Whole Year ,Moong(Green Gram),44,30
Tamil Nadu,SIVAGANGA,2011,Whole Year ,Onion,63,679
Tamil Nadu,SIVAGANGA,2011,Whole Year ,Small millets,34,58
Tamil Nadu,SIVAGANGA,2011,Whole Year ,Sugarcane,6283,778663
Tamil Nadu,SIVAGANGA,2011,Whole Year ,Sweet potato,3,62
Tamil Nadu,SIVAGANGA,2011,Whole Year ,Turmeric,4,22
Tamil Nadu,SIVAGANGA,2011,Whole Year ,Urad,1027,764
Tamil Nadu,SIVAGANGA,2012,Kharif     ,Arhar/Tur,182,143
Tamil Nadu,SIVAGANGA,2012,Kharif     ,Castor seed,11,1.85
Tamil Nadu,SIVAGANGA,2012,Kharif     ,Cotton(lint),161,297
Tamil Nadu,SIVAGANGA,2012,Kharif     ,Groundnut,3510,8924
Tamil Nadu,SIVAGANGA,2012,Kharif     ,Horse-gram,20,8
Tamil Nadu,SIVAGANGA,2012,Kharif     ,Maize,30,104
Tamil Nadu,SIVAGANGA,2012,Kharif     ,Moong(Green Gram),32,8
Tamil Nadu,SIVAGANGA,2012,Kharif     ,Ragi,50,110
Tamil Nadu,SIVAGANGA,2012,Kharif     ,Rice,70632,130306
Tamil Nadu,SIVAGANGA,2012,Kharif     ,Urad,681,361
Tamil Nadu,SIVAGANGA,2012,Rabi       ,Gram,13,4
Tamil Nadu,SIVAGANGA,2012,Whole Year ,Sugarcane,6091,548874
Tamil Nadu,SIVAGANGA,2013,Kharif     ,Bajra,16,37
Tamil Nadu,SIVAGANGA,2013,Kharif     ,Castor seed,6,2
Tamil Nadu,SIVAGANGA,2013,Kharif     ,Cotton(lint),116,332
Tamil Nadu,SIVAGANGA,2013,Kharif     ,Groundnut,2718,3965
Tamil Nadu,SIVAGANGA,2013,Kharif     ,Horse-gram,6,10
Tamil Nadu,SIVAGANGA,2013,Kharif     ,Jowar,131,146
Tamil Nadu,SIVAGANGA,2013,Kharif     ,Maize,204,1334
Tamil Nadu,SIVAGANGA,2013,Kharif     ,Moong(Green Gram),31,17
Tamil Nadu,SIVAGANGA,2013,Kharif     ,Onion,26,302
Tamil Nadu,SIVAGANGA,2013,Kharif     ,Ragi,29,79
Tamil Nadu,SIVAGANGA,2013,Kharif     ,Rice,65447,46084
Tamil Nadu,SIVAGANGA,2013,Kharif     ,Sunflower,30,54
Tamil Nadu,SIVAGANGA,2013,Kharif     ,Urad,531,446
Tamil Nadu,SIVAGANGA,2013,Rabi       ,Bajra,4,8
Tamil Nadu,SIVAGANGA,2013,Rabi       ,Cotton(lint),559,1342
Tamil Nadu,SIVAGANGA,2013,Rabi       ,Groundnut,537,1948
Tamil Nadu,SIVAGANGA,2013,Rabi       ,Horse-gram,5,3
Tamil Nadu,SIVAGANGA,2013,Rabi       ,Jowar,203,437
Tamil Nadu,SIVAGANGA,2013,Rabi       ,Maize,148,740
Tamil Nadu,SIVAGANGA,2013,Rabi       ,Moong(Green Gram),23,19
Tamil Nadu,SIVAGANGA,2013,Rabi       ,Onion,34,288
Tamil Nadu,SIVAGANGA,2013,Rabi       ,Ragi,109,432
Tamil Nadu,SIVAGANGA,2013,Rabi       ,Urad,202,172
Tamil Nadu,SIVAGANGA,2013,Whole Year ,Arhar/Tur,232,224
Tamil Nadu,SIVAGANGA,2013,Whole Year ,Banana,1044,43362
Tamil Nadu,SIVAGANGA,2013,Whole Year ,Cashewnut,3432,243
Tamil Nadu,SIVAGANGA,2013,Whole Year ,Coconut ,6825,70000000
Tamil Nadu,SIVAGANGA,2013,Whole Year ,Coriander,1,
Tamil Nadu,SIVAGANGA,2013,Whole Year ,Dry chillies,3968,184
Tamil Nadu,SIVAGANGA,2013,Whole Year ,Gram,8,5
Tamil Nadu,SIVAGANGA,2013,Whole Year ,Small millets,4,2
Tamil Nadu,SIVAGANGA,2013,Whole Year ,Sugarcane,5257,331683
Tamil Nadu,SIVAGANGA,2013,Whole Year ,Sweet potato,3,63
Tamil Nadu,SIVAGANGA,2013,Whole Year ,Tapioca,5,150
Tamil Nadu,SIVAGANGA,2013,Whole Year ,Turmeric,3,11
Tamil Nadu,THANJAVUR,1997,Kharif     ,Banana,2937,75114
Tamil Nadu,THANJAVUR,1997,Kharif     ,Onion,10,81
Tamil Nadu,THANJAVUR,1997,Kharif     ,Sesamum,5697,1410
Tamil Nadu,THANJAVUR,1997,Kharif     ,Small millets,59,60
Tamil Nadu,THANJAVUR,1997,Whole Year ,Arhar/Tur,129,70
Tamil Nadu,THANJAVUR,1997,Whole Year ,Banana,3549,103300
Tamil Nadu,THANJAVUR,1997,Whole Year ,Cashewnut,3209,2040
Tamil Nadu,THANJAVUR,1997,Whole Year ,Cotton(lint),885,1990
Tamil Nadu,THANJAVUR,1997,Whole Year ,Dry chillies,66,40
Tamil Nadu,THANJAVUR,1997,Whole Year ,Dry ginger,2,60
Tamil Nadu,THANJAVUR,1997,Whole Year ,Groundnut,8860,15030
Tamil Nadu,THANJAVUR,1997,Whole Year ,Maize,191,510
Tamil Nadu,THANJAVUR,1997,Whole Year ,Moong(Green Gram),5607,740
Tamil Nadu,THANJAVUR,1997,Whole Year ,Onion,12,90
Tamil Nadu,THANJAVUR,1997,Whole Year ,Pulses total,12878,3290
Tamil Nadu,THANJAVUR,1997,Whole Year ,Ragi,30,90
Tamil Nadu,THANJAVUR,1997,Whole Year ,Rice,181496,489770
Tamil Nadu,THANJAVUR,1997,Whole Year ,Sugarcane,12604,9900000
Tamil Nadu,THANJAVUR,1997,Whole Year ,Sweet potato,1,20
Tamil Nadu,THANJAVUR,1997,Whole Year ,Tapioca,80,3000
Tamil Nadu,THANJAVUR,1997,Whole Year ,Total foodgrain,194657,493720
Tamil Nadu,THANJAVUR,1997,Whole Year ,Turmeric,13,80
Tamil Nadu,THANJAVUR,1997,Whole Year ,Urad,7122,2470
Tamil Nadu,THANJAVUR,1998,Kharif     ,Arhar/Tur,170,147
Tamil Nadu,THANJAVUR,1998,Kharif     ,Cotton(lint),2036,4659
Tamil Nadu,THANJAVUR,1998,Kharif     ,Groundnut,11843,19756
Tamil Nadu,THANJAVUR,1998,Kharif     ,Maize,79,209
Tamil Nadu,THANJAVUR,1998,Kharif     ,Moong(Green Gram),11824,4469
Tamil Nadu,THANJAVUR,1998,Kharif     ,Pulses total,39613,13782
Tamil Nadu,THANJAVUR,1998,Kharif     ,Ragi,25,69
Tamil Nadu,THANJAVUR,1998,Kharif     ,Rice,194652,674525
Tamil Nadu,THANJAVUR,1998,Kharif     ,Sesamum,10832,4162
Tamil Nadu,THANJAVUR,1998,Kharif     ,Sunflower,8,8
Tamil Nadu,THANJAVUR,1998,Kharif     ,Total foodgrain,234376,68859
Tamil Nadu,THANJAVUR,1998,Kharif     ,Urad,26868,8866
Tamil Nadu,THANJAVUR,1998,Whole Year ,Banana,2969,86422
Tamil Nadu,THANJAVUR,1998,Whole Year ,Cashewnut,15,3
Tamil Nadu,THANJAVUR,1998,Whole Year ,Dry chillies,60,36
Tamil Nadu,THANJAVUR,1998,Whole Year ,Sugarcane,13897,1244250
Tamil Nadu,THANJAVUR,1998,Whole Year ,Tapioca,31,1151
Tamil Nadu,THANJAVUR,1998,Whole Year ,Turmeric,5,30
Tamil Nadu,THANJAVUR,1999,Kharif     ,Arhar/Tur,103,75
Tamil Nadu,THANJAVUR,1999,Kharif     ,Bajra,3,7
Tamil Nadu,THANJAVUR,1999,Kharif     ,Cotton(lint),1334,2742
Tamil Nadu,THANJAVUR,1999,Kharif     ,Groundnut,8422,16819
Tamil Nadu,THANJAVUR,1999,Kharif     ,Jowar,1,1
Tamil Nadu,THANJAVUR,1999,Kharif     ,Maize,274,733
Tamil Nadu,THANJAVUR,1999,Kharif     ,Moong(Green Gram),11990,5743
Tamil Nadu,THANJAVUR,1999,Kharif     ,Ragi,49,113
Tamil Nadu,THANJAVUR,1999,Kharif     ,Rice,189074,610534
Tamil Nadu,THANJAVUR,1999,Kharif     ,Sesamum,9282,3906
Tamil Nadu,THANJAVUR,1999,Kharif     ,Urad,30310,9820
Tamil Nadu,THANJAVUR,1999,Whole Year ,Banana,2937,75114
Tamil Nadu,THANJAVUR,1999,Whole Year ,Cashewnut,10,5
Tamil Nadu,THANJAVUR,1999,Whole Year ,Dry chillies,117,61
Tamil Nadu,THANJAVUR,1999,Whole Year ,Guar seed,11718,98919
Tamil Nadu,THANJAVUR,1999,Whole Year ,Onion,10,81
Tamil Nadu,THANJAVUR,1999,Whole Year ,Sugarcane,11718,1069224
Tamil Nadu,THANJAVUR,1999,Whole Year ,Sweet potato,5,61
Tamil Nadu,THANJAVUR,1999,Whole Year ,Tapioca,59,2094
Tamil Nadu,THANJAVUR,1999,Whole Year ,Turmeric,7,39
Tamil Nadu,THANJAVUR,2000,Kharif     ,Arhar/Tur,41,30
Tamil Nadu,THANJAVUR,2000,Kharif     ,Bajra,3,7
Tamil Nadu,THANJAVUR,2000,Kharif     ,Cotton(lint),1772,3775
Tamil Nadu,THANJAVUR,2000,Kharif     ,Groundnut,8324,16218
Tamil Nadu,THANJAVUR,2000,Kharif     ,Maize,152,406
Tamil Nadu,THANJAVUR,2000,Kharif     ,Moong(Green Gram),12502,4901
Tamil Nadu,THANJAVUR,2000,Kharif     ,Other Kharif pulses,274,80
Tamil Nadu,THANJAVUR,2000,Kharif     ,Ragi,5,14
Tamil Nadu,THANJAVUR,2000,Kharif     ,Rice,196816,678014
Tamil Nadu,THANJAVUR,2000,Kharif     ,Sesamum,13771,4989
